,transaction_id,customer_id,transaction_date,payment_method,satisfaction_level,store_branch,total_amount_GBP
1238,92239,11777,2024-05-28,Credit Card,4,Birmingham Bullring,2.18
1239,92240,11520,2022-10-01,Debit Card,4,Birmingham Bullring,91.99
1240,92241,11504,2024-01-17,Credit Card,5,Manchester Arndale,93.1
1241,92242,11384,2023-11-25,Apple Pay,5,Glasgow Centre,20.23
1242,92243,11494,2022-07-13,Google Pay,3,Birmingham Bullring,15.21
1243,92244,11906,2024-06-14,Apple Pay,1,Leeds Trinity,48.63
1244,92245,11433,2022-05-19,Cash,4,Leeds Trinity,58.85
1245,92246,11079,2022-10-28,Apple Pay,5,Manchester Arndale,86.62
1246,92247,11312,2022-08-22,Google Pay,2,London Central,82.61
1247,92248,11409,2022-09-15,Credit Card,4,Leeds Trinity,46.42
1248,92249,11442,2020-05-07,Google Pay,3,Birmingham Bullring,107.81
1249,92250,11033,2024-11-10,Apple Pay,1,Manchester Arndale,67.4
1250,92251,11262,2024-06-02,Credit Card,3,Manchester Arndale,40.11
1251,92252,11359,2023-04-30,Google Pay,5,London Central,47.98
1252,92253,11679,2021-05-23,Credit Card,3,Manchester Arndale,46.81
1253,92254,11790,2023-09-17,Google Pay,4,Manchester Arndale,165.49
1254,92255,11666,2023-02-21,Google Pay,5,Birmingham Bullring,3.95
1255,92256,11568,2023-03-31,Apple Pay,3,London Central,93.47
1256,92257,11888,2024-01-04,Apple Pay,2,London Central,48.21
1257,92258,11787,2022-11-05,Apple Pay,4,London Central,22.51
1258,92259,11352,2024-10-31,Cash,3,Leeds Trinity,73.82
1259,92260,11680,2024-08-27,Google Pay,5,London Central,9.7
1260,92261,11421,2023-08-02,Debit Card,4,Birmingham Bullring,31.25
1261,92262,11909,2024-01-05,Google Pay,4,Glasgow Centre,58.75
1262,92263,11731,2020-11-10,Debit Card,3,London Central,40.56
1263,92264,11217,2024-12-03,Cash,1,Glasgow Centre,80.97
1264,92265,11201,2023-10-25,Credit Card,2,Birmingham Bullring,84.93
1265,92266,11844,2020-12-13,Apple Pay,5,Birmingham Bullring,85.97
1266,92267,11480,2022-02-17,Credit Card,4,Manchester Arndale,44.44
1267,92268,11966,2024-06-12,Apple Pay,4,Leeds Trinity,26.76
1268,92269,11471,2024-06-09,Apple Pay,5,Leeds Trinity,104.5
1269,92270,11525,2021-04-30,Credit Card,4,Leeds Trinity,89.79
1270,92271,11183,2023-06-11,Credit Card,4,Glasgow Centre,49.26
1271,92272,11362,2023-07-31,Debit Card,4,Birmingham Bullring,15.41
1272,92273,11600,2021-06-28,Google Pay,4,Leeds Trinity,77.17
1273,92274,11827,2024-09-17,Apple Pay,5,Leeds Trinity,100.12
1274,92275,11850,2023-11-16,Apple Pay,3,Birmingham Bullring,130.17
1275,92276,11357,2024-12-19,Google Pay,4,Manchester Arndale,43.89
1276,92277,11686,2022-05-25,Google Pay,3,London Central,152.49
1277,92278,11413,2024-08-16,Apple Pay,4,Manchester Arndale,33.77
1278,92279,11591,2022-09-07,Google Pay,2,Glasgow Centre,43.85
1279,92280,11111,2022-12-11,Google Pay,5,Glasgow Centre,4.54
1280,92281,11327,2024-03-15,Credit Card,5,Birmingham Bullring,62.01
1281,92282,11133,2022-11-12,Apple Pay,4,Manchester Arndale,67.88
1282,92283,11599,2024-06-05,Credit Card,5,London Central,19.64
1283,92284,11016,2023-05-26,Credit Card,4,Leeds Trinity,0.54
1284,92285,11618,2023-02-28,Apple Pay,4,Birmingham Bullring,31.87
1285,92286,11649,2022-11-10,Google Pay,2,London Central,116.14
1286,92287,11002,2022-12-29,Google Pay,4,London Central,107.67
1287,92288,11817,2024-12-20,Google Pay,2,Glasgow Centre,39.71
1288,92289,11576,2024-04-04,Google Pay,4,Birmingham Bullring,87.48
1289,92290,11543,2024-11-20,Credit Card,3,Manchester Arndale,7.28
1290,92291,11939,2024-06-02,Google Pay,3,Manchester Arndale,58.44
1291,92292,11500,2024-12-06,Credit Card,4,Birmingham Bullring,68.74
1292,92293,11346,2023-08-09,Google Pay,3,Birmingham Bullring,250.42
1293,92294,11312,2024-07-14,Google Pay,4,Birmingham Bullring,117.68
1294,92295,11360,2023-10-01,Credit Card,3,Glasgow Centre,90.24
1295,92296,11180,2022-02-15,Apple Pay,2,Manchester Arndale,120.95
1296,92297,11694,2024-11-28,Credit Card,3,Birmingham Bullring,104.72
1297,92298,11293,2023-02-27,Google Pay,3,Glasgow Centre,98.1
1298,92299,11945,2022-01-23,Google Pay,5,London Central,25.83
1299,92300,11965,2024-10-23,Credit Card,3,Birmingham Bullring,4.84
1300,92301,11353,2020-01-17,Apple Pay,4,Birmingham Bullring,43.26
1301,92302,11296,2022-03-18,Google Pay,4,Birmingham Bullring,63.65
1302,92303,11007,2021-10-07,Credit Card,3,Manchester Arndale,54.86
1303,92304,11749,2024-11-10,Google Pay,4,Birmingham Bullring,16.11
1304,92305,11533,2024-02-26,Cash,3,Manchester Arndale,26.31
1305,92306,11349,2022-01-09,Google Pay,5,Birmingham Bullring,172.78
1306,92307,11027,2024-06-14,Credit Card,4,Leeds Trinity,34.24
1307,92308,11034,2022-09-13,Apple Pay,3,Manchester Arndale,125.14
1308,92309,11696,2021-05-22,Google Pay,4,Birmingham Bullring,39.27
1309,92310,11160,2020-04-22,Google Pay,1,London Central,149.25
1310,92311,11863,2024-11-19,Apple Pay,5,Manchester Arndale,42.72
1311,92312,11798,2022-06-21,Google Pay,5,London Central,169.61
1312,92313,11349,2023-04-10,Credit Card,4,Glasgow Centre,145.98
1313,92314,11723,2022-10-26,Google Pay,3,Birmingham Bullring,49.52
1314,92315,11031,2024-12-23,Cash,5,London Central,14.36
1315,92316,11277,2024-05-14,Apple Pay,1,Birmingham Bullring,117.87
1316,92317,11941,2022-05-25,Credit Card,5,Birmingham Bullring,93.37
1317,92318,11055,2024-12-28,Apple Pay,4,Leeds Trinity,15.72
1318,92319,11508,2022-02-04,Apple Pay,2,Manchester Arndale,15.03
1319,92320,11094,2024-07-07,Apple Pay,4,Leeds Trinity,91.47
1320,92321,11566,2023-03-18,Apple Pay,5,Birmingham Bullring,51.98
1321,92322,11672,2022-05-20,Apple Pay,3,Birmingham Bullring,48.55
1322,92323,11336,2024-11-24,Google Pay,5,London Central,129.42
1323,92324,11197,2021-12-10,Credit Card,2,Leeds Trinity,154.95
1324,92325,11774,2024-07-07,Google Pay,5,London Central,88.72
1325,92326,11358,2023-04-23,Apple Pay,1,London Central,109.03
1326,92327,11516,2020-05-06,Apple Pay,3,Leeds Trinity,126.68
1327,92328,11144,2020-12-05,Apple Pay,5,London Central,211.06
1328,92329,11621,2024-01-12,Google Pay,2,Leeds Trinity,220.57
1329,92330,11511,2023-07-04,Google Pay,2,Birmingham Bullring,85.68
1330,92331,11205,2022-06-11,Credit Card,1,Manchester Arndale,7.28
1331,92332,11589,2022-05-28,Google Pay,5,Manchester Arndale,2.03
1332,92333,11492,2023-03-25,Apple Pay,5,Manchester Arndale,86.67
1333,92334,11533,2023-12-06,Apple Pay,5,Leeds Trinity,121.23
1334,92335,11396,2021-03-12,Apple Pay,4,London Central,182.14
1335,92336,11208,2021-05-30,Credit Card,5,London Central,44.94
1336,92337,11047,2024-06-16,Apple Pay,4,Glasgow Centre,15.03
1337,92338,11415,2021-11-06,Google Pay,5,Manchester Arndale,66.63
1338,92339,11003,2024-11-30,Cash,2,Glasgow Centre,47.76
1339,92340,11752,2022-02-19,Credit Card,3,Leeds Trinity,82.51
1340,92341,11470,2023-03-08,Google Pay,4,Birmingham Bullring,174.54
1341,92342,11246,2023-04-26,Debit Card,4,London Central,54.12
1342,92343,11715,2024-10-23,Credit Card,2,London Central,89.5
1343,92344,11704,2024-02-19,Debit Card,5,Birmingham Bullring,62.38
1344,92345,11193,2023-09-16,Credit Card,3,Glasgow Centre,50.27
1345,92346,11541,2024-09-27,Credit Card,5,Glasgow Centre,114.87
1346,92347,11370,2023-10-23,Apple Pay,5,Birmingham Bullring,131.21
1347,92348,11325,2024-02-14,Apple Pay,4,Leeds Trinity,125.13
1348,92349,11434,2022-09-02,Credit Card,3,London Central,15.37
1349,92350,11460,2021-05-25,Debit Card,5,Manchester Arndale,142.97
1350,92351,11386,2023-12-23,Google Pay,5,Manchester Arndale,67.32
1351,92352,11086,2024-01-08,Cash,5,Leeds Trinity,26.51
1352,92353,11156,2022-06-14,Apple Pay,5,London Central,121.41
1353,92354,11460,2023-09-03,Apple Pay,5,Birmingham Bullring,15.48
1354,92355,11796,2021-12-27,Credit Card,2,London Central,30.89
1355,92356,11984,2021-05-07,Google Pay,4,Manchester Arndale,42.68
1356,92357,11688,2024-07-09,Credit Card,4,Leeds Trinity,55.7
1357,92358,11461,2023-11-16,Google Pay,5,London Central,111.95
1358,92359,11534,2022-03-03,Debit Card,5,London Central,4.24
1359,92360,11805,2024-10-31,Apple Pay,5,Leeds Trinity,80.8
1360,92361,11443,2024-07-23,Credit Card,5,Leeds Trinity,87.63
1361,92362,11987,2024-01-07,Cash,5,Manchester Arndale,117.04
1362,92363,11804,2022-12-31,Google Pay,3,Manchester Arndale,80.67
1363,92364,11945,2023-10-19,Credit Card,5,Glasgow Centre,75.78
1364,92365,11741,2024-10-08,Apple Pay,5,London Central,61.02
1365,92366,11846,2024-05-13,Debit Card,3,Manchester Arndale,63.77
1366,92367,11844,2021-01-16,Apple Pay,2,Birmingham Bullring,130.42
1367,92368,11790,2022-05-12,Debit Card,2,Birmingham Bullring,93.82
1368,92369,11401,2024-08-04,Google Pay,4,Manchester Arndale,94.16
1369,92370,11082,2023-05-12,Credit Card,5,London Central,104.2
1370,92371,11259,2024-03-23,Apple Pay,5,Manchester Arndale,141.21
1371,92372,11301,2023-11-17,Google Pay,4,Leeds Trinity,27.81
1372,92373,11268,2021-09-09,Google Pay,1,Leeds Trinity,172.79
1373,92374,11502,2023-09-05,Apple Pay,4,Manchester Arndale,151.67
1374,92375,11299,2024-09-29,Apple Pay,5,Manchester Arndale,13.38
1375,92376,11085,2024-05-10,Apple Pay,4,London Central,105.52
1376,92377,11673,2023-07-09,Debit Card,5,Manchester Arndale,8.45
1377,92378,11805,2024-11-16,Google Pay,5,Manchester Arndale,1.72
1378,92379,11606,2023-05-26,Google Pay,2,Manchester Arndale,12.07
1379,92380,11526,2022-11-20,Google Pay,5,London Central,126.66
1380,92381,11922,2023-07-26,Apple Pay,5,Birmingham Bullring,20.7
1381,92382,11236,2024-06-14,Google Pay,4,London Central,40.5
1382,92383,11127,2022-11-07,Credit Card,2,London Central,60.36
1383,92384,11942,2022-11-04,Google Pay,4,Manchester Arndale,82.89
1384,92385,11055,2023-09-12,Apple Pay,4,Leeds Trinity,79.76
1385,92386,11442,2022-04-04,Google Pay,3,Glasgow Centre,12.82
1386,92387,11060,2021-09-04,Credit Card,4,London Central,139.48
1387,92388,11478,2024-06-27,Cash,4,Birmingham Bullring,91.46
1388,92389,11934,2024-04-18,Apple Pay,2,Glasgow Centre,3.58
1389,92390,11553,2024-03-10,Apple Pay,5,Manchester Arndale,58.55
1390,92391,11784,2021-06-23,Google Pay,2,Glasgow Centre,86.05
1391,92392,11111,2023-09-12,Cash,4,London Central,9.12
1392,92393,11912,2024-05-22,Credit Card,1,Manchester Arndale,101.99
1393,92394,11147,2023-02-18,Google Pay,4,Glasgow Centre,69.35
1394,92395,11803,2022-09-19,Apple Pay,4,Leeds Trinity,126.85
1395,92396,11958,2024-04-02,Google Pay,4,Manchester Arndale,57.84
1396,92397,11936,2024-04-21,Google Pay,3,London Central,40.91
1397,92398,11247,2024-03-27,Apple Pay,4,London Central,37.48
1398,92399,11708,2022-04-14,Google Pay,2,Manchester Arndale,62.57
1399,92400,11217,2022-08-19,Google Pay,1,London Central,20.48
1400,92401,11861,2021-05-14,Apple Pay,4,Glasgow Centre,12.53
1401,92402,11343,2020-03-23,Credit Card,4,Glasgow Centre,57.92
1402,92403,11929,2022-01-26,Credit Card,4,Manchester Arndale,39.28
1403,92404,11654,2022-08-12,Google Pay,2,Leeds Trinity,5.52
1404,92405,11767,2023-02-08,Apple Pay,5,London Central,57.13
1405,92406,11601,2024-11-17,Apple Pay,1,London Central,162.6
1406,92407,11465,2024-04-26,Google Pay,4,Glasgow Centre,143.99
1407,92408,11145,2023-01-14,Credit Card,5,Birmingham Bullring,65.09
1408,92409,11731,2021-06-13,Credit Card,5,Leeds Trinity,65.8
1409,92410,11649,2023-07-07,Google Pay,3,Manchester Arndale,24.5
1410,92411,11398,2023-11-07,Apple Pay,4,Manchester Arndale,50.71
1411,92412,11106,2020-04-30,Apple Pay,4,Manchester Arndale,111.57
1412,92413,11057,2023-07-11,Google Pay,4,London Central,93.26
1413,92414,11136,2023-05-02,Credit Card,5,Manchester Arndale,99.35
1414,92415,11483,2021-08-19,Google Pay,5,Manchester Arndale,49.59
1415,92416,11094,2023-02-08,Google Pay,4,Manchester Arndale,89.12
1416,92417,11549,2024-10-21,Apple Pay,2,Leeds Trinity,107.54
1417,92418,11152,2020-06-17,Apple Pay,3,London Central,53.25
1418,92419,11467,2023-03-02,Credit Card,5,Birmingham Bullring,42.73
1419,92420,11187,2024-04-02,Apple Pay,1,London Central,50.5
1420,92421,11637,2022-04-17,Google Pay,3,London Central,90.66
1421,92422,11938,2023-04-22,Credit Card,5,Glasgow Centre,10.99
1422,92423,11178,2024-10-06,Google Pay,3,Glasgow Centre,63.62
1423,92424,11229,2022-10-11,Credit Card,2,Glasgow Centre,110.94
1424,92425,11111,2023-10-14,Debit Card,3,Birmingham Bullring,76.05
1425,92426,11797,2022-01-26,Apple Pay,5,London Central,6.42
1426,92427,11887,2024-07-03,Apple Pay,3,London Central,36.89
1427,92428,11899,2021-11-27,Google Pay,4,Manchester Arndale,105.4
1428,92429,11210,2022-10-14,Apple Pay,4,Manchester Arndale,45.3
1429,92430,11076,2020-07-25,Google Pay,3,Manchester Arndale,2.05
1430,92431,11653,2023-11-04,Google Pay,4,Manchester Arndale,23.77
1431,92432,11561,2024-07-03,Cash,4,Birmingham Bullring,2.05
1432,92433,11952,2024-01-26,Debit Card,5,Manchester Arndale,61.94
1433,92434,11353,2022-10-24,Credit Card,1,Birmingham Bullring,10.92
1434,92435,11608,2024-01-27,Google Pay,3,Leeds Trinity,119.36
1435,92436,11523,2022-03-04,Google Pay,5,Birmingham Bullring,40.69
1436,92437,11478,2022-02-14,Google Pay,4,Leeds Trinity,53.19
1437,92438,11380,2022-06-23,Debit Card,4,London Central,91.79
1438,92439,11320,2022-08-02,Google Pay,5,London Central,16.68
1439,92440,11261,2022-05-14,Apple Pay,4,London Central,71.23
1440,92441,11188,2022-09-27,Cash,2,Birmingham Bullring,65.47
1441,92442,11557,2022-07-08,Google Pay,3,Manchester Arndale,80.51
1442,92443,11009,2024-04-04,Google Pay,4,Manchester Arndale,94.75
1443,92444,11043,2021-03-22,Apple Pay,4,London Central,23.0
1444,92445,11155,2023-05-01,Apple Pay,3,London Central,104.34
1445,92446,11399,2022-08-10,Credit Card,4,Manchester Arndale,44.11
1446,92447,11340,2021-11-01,Google Pay,3,Manchester Arndale,89.85
1447,92448,11236,2024-09-14,Google Pay,4,Manchester Arndale,65.26
1448,92449,11083,2024-04-02,Google Pay,5,Leeds Trinity,29.31
1449,92450,11753,2024-11-01,Cash,3,Birmingham Bullring,104.81
1450,92451,11016,2023-01-22,Credit Card,5,London Central,99.9
1451,92452,11601,2021-12-24,Google Pay,5,Manchester Arndale,82.7
1452,92453,11778,2024-01-20,Apple Pay,2,London Central,69.21
1453,92454,11223,2021-04-10,Cash,5,Glasgow Centre,79.09
1454,92455,11710,2022-05-31,Debit Card,3,Manchester Arndale,87.19
1455,92456,11373,2024-06-20,Credit Card,1,Birmingham Bullring,21.24
1456,92457,11549,2023-04-04,Apple Pay,4,London Central,4.68
1457,92458,11293,2024-05-31,Debit Card,5,London Central,87.56
1458,92459,11163,2024-07-01,Google Pay,4,London Central,47.7
1459,92460,11341,2024-12-02,Credit Card,4,London Central,178.47
1460,92461,11937,2023-01-11,Google Pay,4,London Central,35.6
1461,92462,11799,2024-07-27,Google Pay,4,Leeds Trinity,18.81
1462,92463,11160,2021-12-27,Credit Card,3,Birmingham Bullring,84.26
1463,92464,11859,2023-05-12,Apple Pay,3,Manchester Arndale,133.34
1464,92465,11534,2022-01-20,Apple Pay,3,London Central,24.46
1465,92466,11920,2020-08-11,Google Pay,4,London Central,73.29
1466,92467,11884,2023-11-02,Apple Pay,5,London Central,88.04
1467,92468,11464,2023-11-02,Google Pay,2,London Central,49.41
1468,92469,11169,2023-05-14,Cash,2,Leeds Trinity,6.74
1469,92470,11171,2022-05-07,Credit Card,3,London Central,85.43
1470,92471,11377,2024-09-26,Google Pay,4,Manchester Arndale,35.53
1471,92472,11071,2023-02-06,Google Pay,4,Birmingham Bullring,16.4
1472,92473,11015,2024-08-19,Credit Card,2,London Central,162.28
1473,92474,11259,2023-01-02,Apple Pay,3,Glasgow Centre,216.78
1474,92475,11807,2022-02-19,Credit Card,3,London Central,101.09
1475,92476,11932,2022-10-07,Google Pay,5,London Central,115.08
1476,92477,11338,2022-11-02,Google Pay,5,Leeds Trinity,76.58
1477,92478,11946,2022-12-21,Apple Pay,5,Leeds Trinity,106.17
1478,92479,11832,2020-04-28,Google Pay,1,Manchester Arndale,136.0
1479,92480,11073,2024-01-10,Apple Pay,4,Birmingham Bullring,63.94
1480,92481,11049,2022-11-08,Google Pay,4,London Central,6.34
1481,92482,11246,2022-05-16,Google Pay,4,Birmingham Bullring,73.33
1482,92483,11556,2023-02-28,Google Pay,2,Leeds Trinity,59.4
1483,92484,11445,2024-01-28,Apple Pay,2,Leeds Trinity,15.66
1484,92485,11977,2024-11-23,Credit Card,4,Manchester Arndale,151.56
1485,92486,11211,2021-05-12,Debit Card,4,Birmingham Bullring,10.99
1486,92487,11972,2020-03-04,Debit Card,4,Leeds Trinity,111.85
1487,92488,11514,2021-07-08,Google Pay,3,London Central,53.33
1488,92489,11115,2024-07-17,Apple Pay,3,Birmingham Bullring,64.83
1489,92490,11765,2024-10-04,Apple Pay,4,Glasgow Centre,3.49
1490,92491,11452,2023-06-16,Apple Pay,4,Birmingham Bullring,19.26
1491,92492,11574,2022-10-27,Google Pay,4,Birmingham Bullring,115.21
1492,92493,11555,2022-07-24,Apple Pay,5,London Central,76.68
1493,92494,11831,2024-09-13,Google Pay,3,London Central,134.87
1494,92495,11521,2024-12-18,Credit Card,5,Glasgow Centre,103.98
1495,92496,11561,2023-09-27,Credit Card,4,Birmingham Bullring,25.55
1496,92497,11526,2024-06-28,Debit Card,4,Glasgow Centre,92.49
1497,92498,11923,2021-08-25,Google Pay,4,Glasgow Centre,60.67
1498,92499,11518,2023-03-02,Credit Card,3,Leeds Trinity,117.67
1499,92500,11061,2024-12-29,Google Pay,2,Birmingham Bullring,95.75
1500,92501,11749,2023-10-12,Debit Card,5,Birmingham Bullring,63.02
1501,92502,11180,2021-06-28,Google Pay,3,London Central,104.67
1502,92503,11742,2024-07-12,Apple Pay,5,Leeds Trinity,40.48
1503,92504,11041,2020-12-31,Google Pay,4,Birmingham Bullring,30.65
1504,92505,11103,2021-09-28,Credit Card,3,Glasgow Centre,62.16
1505,92506,11939,2022-04-16,Credit Card,5,Manchester Arndale,58.22
1506,92507,11477,2021-04-24,Google Pay,3,Birmingham Bullring,126.7
1507,92508,11606,2022-02-16,Apple Pay,4,Birmingham Bullring,42.38
1508,92509,11903,2024-06-18,Google Pay,4,Leeds Trinity,17.37
1509,92510,11795,2024-09-15,Apple Pay,4,Glasgow Centre,57.17
1510,92511,11599,2024-12-18,Apple Pay,3,Manchester Arndale,17.48
1511,92512,11651,2023-08-29,Google Pay,2,Leeds Trinity,39.72
1512,92513,11482,2024-04-17,Google Pay,5,Manchester Arndale,19.77
1513,92514,11983,2023-04-17,Google Pay,4,Leeds Trinity,47.38
1514,92515,11335,2024-11-07,Google Pay,5,Manchester Arndale,17.86
1515,92516,11035,2024-02-09,Google Pay,5,Manchester Arndale,25.22
1516,92517,11504,2022-04-03,Credit Card,1,Leeds Trinity,63.6
1517,92518,11456,2023-05-22,Apple Pay,5,Leeds Trinity,104.11
1518,92519,11793,2021-01-29,Apple Pay,4,Birmingham Bullring,57.88
1519,92520,11992,2024-03-06,Apple Pay,4,London Central,40.06
1520,92521,11191,2023-01-18,Google Pay,3,Birmingham Bullring,175.76
1521,92522,11771,2024-01-12,Google Pay,3,Leeds Trinity,53.52
1522,92523,11086,2023-01-22,Google Pay,4,Manchester Arndale,1.36
1523,92524,11866,2024-05-02,Credit Card,5,London Central,35.46
1524,92525,11151,2022-03-16,Google Pay,5,Birmingham Bullring,7.91
1525,92526,11229,2023-10-30,Debit Card,4,London Central,102.01
1526,92527,11538,2020-10-14,Credit Card,4,Birmingham Bullring,93.75
1527,92528,11086,2021-01-21,Apple Pay,4,Glasgow Centre,19.92
1528,92529,11440,2024-11-19,Debit Card,3,Birmingham Bullring,75.34
1529,92530,11047,2021-05-20,Google Pay,5,Birmingham Bullring,26.82
1530,92531,11055,2023-08-03,Credit Card,5,Manchester Arndale,76.87
1531,92532,11037,2021-10-24,Debit Card,5,Manchester Arndale,28.96
1532,92533,11495,2023-05-03,Apple Pay,3,Birmingham Bullring,102.39
1533,92534,11299,2020-04-23,Google Pay,2,London Central,13.2
1534,92535,11978,2021-10-26,Apple Pay,5,Glasgow Centre,130.24
1535,92536,11020,2022-04-15,Credit Card,5,London Central,25.5
1536,92537,11834,2023-12-08,Apple Pay,2,Birmingham Bullring,57.15
1537,92538,11588,2023-05-05,Google Pay,4,Manchester Arndale,63.52
1538,92539,11751,2024-04-27,Google Pay,3,Birmingham Bullring,110.35
1539,92540,11042,2022-04-27,Apple Pay,3,London Central,79.08
1540,92541,11985,2023-12-08,Google Pay,4,London Central,8.34
1541,92542,11436,2024-12-19,Credit Card,5,Manchester Arndale,89.43
1542,92543,11247,2023-10-12,Google Pay,4,Manchester Arndale,78.4
1543,92544,11473,2023-11-29,Google Pay,4,Leeds Trinity,128.68
1544,92545,11846,2022-05-03,Apple Pay,2,Manchester Arndale,151.03
1545,92546,11813,2023-11-02,Apple Pay,3,London Central,88.61
1546,92547,11753,2024-03-15,Google Pay,4,Birmingham Bullring,84.96
1547,92548,11577,2021-10-20,Apple Pay,3,London Central,26.4
1548,92549,11369,2023-07-25,Google Pay,4,Leeds Trinity,81.26
1549,92550,11603,2022-06-14,Debit Card,4,Birmingham Bullring,47.67
1550,92551,11618,2024-07-11,Credit Card,4,Glasgow Centre,135.28
1551,92552,11890,2023-01-17,Credit Card,5,Manchester Arndale,8.05
1552,92553,11792,2024-05-25,Credit Card,4,Manchester Arndale,89.64
1553,92554,11985,2024-03-25,Google Pay,2,Leeds Trinity,109.68
1554,92555,11494,2020-01-17,Google Pay,4,Birmingham Bullring,6.94
1555,92556,11802,2024-03-12,Apple Pay,1,Manchester Arndale,33.88
1556,92557,11080,2024-10-11,Credit Card,2,London Central,137.16
